time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-13 10:6:35.252	WT901BLE68(490AABDC0D29)	0.078	-1.467	-0.136	-42.480	34.058	-118.408	-102.00	-14.78	15.50	-9.114	40.572	47.432	0.64728	-0.75046	-0.11063	0.07434	26.9	13111	100
2025-3-13 10:6:35.324	WT901BLE68(E947F43FF2E9)	0.003	0.883	-0.063	-9.705	2.380	37.109	104.58	3.54	78.94	43.512	-62.916	21.756	0.49814	0.50940	0.62292	0.32275	27.6	13111	100
2025-3-13 10:6:35.372	WT901BLE68(490AABDC0D29)	-0.050	-0.654	-0.538	-12.756	6.348	-87.646	-102.09	-27.29	10.79	-9.114	40.572	47.432	0.64728	-0.75046	-0.11063	0.07434	26.9	13111	100
2025-3-13 10:6:35.410	WT901BLE68(E947F43FF2E9)	-0.007	0.997	-0.191	3.052	-4.822	33.386	104.23	-0.03	78.85	43.512	-62.916	21.756	0.45959	0.61105	0.49905	0.40771	27.6	13111	100
2025-3-13 10:6:35.431	WT901BLE68(490AABDC0D29)	0.167	-0.678	-0.026	42.419	-52.002	97.595	-103.57	-23.99	14.57	-9.114	40.572	47.432	0.64304	-0.74374	-0.17996	-0.02924	26.9	13111	100
2025-3-13 10:6:35.529	WT901BLE68(E947F43FF2E9)	0.042	0.967	-0.188	2.991	9.583	26.489	104.19	-2.79	80.59	43.512	-62.916	21.756	0.45959	0.61105	0.49905	0.40771	27.6	13111	100
2025-3-13 10:6:35.553	WT901BLE68(490AABDC0D29)	0.070	-1.134	-0.111	81.421	-48.950	191.345	-96.69	-7.45	13.68	-9.114	40.572	47.432	0.64304	-0.74374	-0.17996	-0.02924	26.9	13111	100
2025-3-13 10:6:35.589	WT901BLE68(E947F43FF2E9)	0.112	0.983	-0.213	8.301	12.817	31.921	104.75	-5.80	82.45	32.634	-68.208	23.226	0.45959	0.61105	0.49905	0.40771	27.6	13111	100
2025-3-13 10:6:35.643	WT901BLE68(490AABDC0D29)	0.535	-1.327	-0.147	59.387	-23.804	194.092	-89.25	11.74	16.65	23.520	36.652	33.712	0.64304	-0.74374	-0.17996	-0.02924	26.9	13111	100
2025-3-13 10:6:35.709	WT901BLE68(E947F43FF2E9)	0.145	0.993	-0.206	-2.930	7.568	39.612	104.69	-9.15	83.75	32.634	-68.208	23.226	0.45959	0.61105	0.49905	0.40771	27.6	13111	100
2025-3-13 10:6:35.763	WT901BLE68(490AABDC0D29)	-0.295	-1.209	-0.461	20.691	-23.926	100.586	-83.69	26.37	21.07	23.520	36.652	33.712	0.64304	-0.74374	-0.17996	-0.02924	26.9	13111	100
2025-3-13 10:6:35.800	WT901BLE68(E947F43FF2E9)	0.153	1.028	-0.198	-12.939	8.972	45.593	103.69	-13.25	84.60	32.634	-68.208	23.226	0.37103	0.63327	0.43927	0.51791	27.6	13111	100
2025-3-13 10:6:35.851	WT901BLE68(490AABDC0D29)	-0.064	-1.008	0.621	-38.635	-50.537	-19.043	-84.57	23.38	26.62	23.520	36.652	33.712	0.66748	-0.68347	-0.04453	0.29202	26.9	13111	100
2025-3-13 10:6:35.924	WT901BLE68(E947F43FF2E9)	-0.031	1.413	-0.190	-29.114	18.372	89.539	101.33	-19.69	85.36	32.634	-68.208	23.226	0.37103	0.63327	0.43927	0.51791	27.6	13111	100
2025-3-13 10:6:35.973	WT901BLE68(490AABDC0D29)	-0.258	-0.958	-0.080	-41.382	-6.409	-38.879	-88.66	16.69	30.91	23.520	36.652	33.712	0.66748	-0.68347	-0.04453	0.29202	26.9	13111	100
2025-3-13 10:6:36.10	WT901BLE68(E947F43FF2E9)	-0.144	1.116	-0.442	-23.560	135.132	92.529	95.84	-29.57	93.20	7.154	-74.088	16.268	0.37103	0.63327	0.43927	0.51791	27.6	13111	100
2025-3-13 10:6:36.32	WT901BLE68(490AABDC0D29)	-0.154	-0.972	-0.029	-36.560	-2.380	-34.790	-92.15	13.36	31.09	28.910	28.910	31.948	0.66748	-0.68347	-0.04453	0.29202	26.9	13111	100
2025-3-13 10:6:36.129	WT901BLE68(E947F43FF2E9)	0.102	0.341	0.063	-11.414	96.985	-30.884	87.67	-32.37	105.73	7.154	-74.088	16.268	0.37103	0.63327	0.43927	0.51791	27.6	13111	100
2025-3-13 10:6:36.153	WT901BLE68(490AABDC0D29)	-0.145	-1.001	-0.075	-17.273	7.751	-22.522	-94.69	10.30	31.38	28.910	28.910	31.948	0.66748	-0.68347	-0.04453	0.29202	26.9	13111	100
2025-3-13 10:6:36.189	WT901BLE68(E947F43FF2E9)	0.188	0.904	-0.048	69.702	10.681	-165.161	92.94	-20.10	103.39	7.154	-74.088	16.268	0.35095	0.46167	0.59775	0.55341	27.6	13111	100
2025-3-13 10:6:36.271	WT901BLE68(490AABDC0D29)	-0.144	-0.977	-0.096	-12.207	2.625	-21.790	-96.10	8.23	31.52	28.910	28.910	31.948	0.62653	-0.72800	-0.15955	0.22794	26.9	13111	100
2025-3-13 10:6:36.310	WT901BLE68(E947F43FF2E9)	0.398	1.429	0.013	79.407	123.718	-214.111	99.60	-1.41	111.93	7.154	-74.088	16.268	0.35095	0.46167	0.59775	0.55341	27.6	13111	100
2025-3-13 10:6:36.363	WT901BLE68(490AABDC0D29)	-0.095	-0.987	-0.123	-11.292	-5.615	-31.128	-97.11	5.83	31.88	28.910	28.910	31.948	0.62653	-0.72800	-0.15955	0.22794	26.9	13111	100
2025-3-13 10:6:36.400	WT901BLE68(E947F43FF2E9)	-0.473	1.248	0.469	10.559	140.930	-104.553	106.53	11.67	132.43	37.534	-50.764	36.162	0.35095	0.46167	0.59775	0.55341	27.6	13111	100
2025-3-13 10:6:36.450	WT901BLE68(490AABDC0D29)	-0.063	-0.980	-0.117	-7.263	-6.775	-35.095	-97.76	2.81	32.65	21.168	35.280	34.888	0.62653	-0.72800	-0.15955	0.22794	26.9	13111	100
2025-3-13 10:6:36.527	WT901BLE68(E947F43FF2E9)	0.049	0.922	-0.270	-28.992	4.578	49.500	104.73	8.43	140.33	37.534	-50.764	36.162	0.35095	0.46167	0.59775	0.55341	27.6	13111	100
2025-3-13 10:6:36.573	WT901BLE68(490AABDC0D29)	-0.050	-1.048	-0.192	-10.315	-7.446	-69.519	-98.62	-1.96	33.84	21.168	35.280	34.888	0.62653	-0.72800	-0.15955	0.22794	26.9	13111	100
2025-3-13 10:6:36.610	WT901BLE68(E947F43FF2E9)	-0.036	1.075	-0.147	-6.592	-24.475	45.410	102.34	5.28	138.08	37.534	-50.764	36.162	0.35095	0.46167	0.59775	0.55341	27.6	13111	100
2025-3-13 10:6:36.661	WT901BLE68(490AABDC0D29)	0.040	-1.395	-0.036	-12.695	-10.254	-94.910	-99.20	-9.09	35.42	21.168	35.280	34.888	0.63800	-0.69305	-0.31750	0.10834	26.9	13111	100
2025-3-13 10:6:36.730	WT901BLE68(E947F43FF2E9)	-0.013	0.965	-0.165	-4.456	1.038	13.428	101.12	2.49	136.45	37.534	-50.764	36.162	0.25116	0.27356	0.72214	0.58353	27.6	13111	100
2025-3-13 10:6:36.783	WT901BLE68(490AABDC0D29)	-0.144	-0.953	-0.177	15.808	-41.748	-130.798	-99.53	-20.74	38.63	21.168	35.280	34.888	0.63800	-0.69305	-0.31750	0.10834	26.9	13111	100
2025-3-13 10:6:36.831	WT901BLE68(E947F43FF2E9)	0.010	0.975	-0.220	-3.540	10.925	22.156	100.83	0.68	135.97	31.360	-54.586	34.888	0.25116	0.27356	0.72214	0.58353	27.6	13111	100
2025-3-13 10:6:36.843	WT901BLE68(490AABDC0D29)	-0.032	-0.702	-0.187	73.486	-138.672	28.625	-101.32	-20.07	52.09	-2.548	40.474	25.872	0.63800	-0.69305	-0.31750	0.10834	26.9	13111	100
2025-3-13 10:6:36.940	WT901BLE68(E947F43FF2E9)	0.072	0.985	-0.187	-4.639	12.146	17.822	100.34	-1.36	136.26	31.360	-54.586	34.888	0.25116	0.27356	0.72214	0.58353	27.6	13111	100
2025-3-13 10:6:36.961	WT901BLE68(490AABDC0D29)	0.477	-1.063	-0.217	114.441	-251.770	119.202	-93.87	-7.39	62.71	-2.548	40.474	25.872	0.63800	-0.69305	-0.31750	0.10834	26.9	13111	100
2025-3-13 10:6:36.998	WT901BLE68(E947F43FF2E9)	0.088	0.969	-0.192	3.601	22.095	22.217	100.39	-3.60	137.10	31.360	-54.586	34.888	0.19254	0.30081	0.70694	0.61035	27.6	13111	100
2025-3-13 10:6:37.53	WT901BLE68(490AABDC0D29)	0.204	-1.201	-0.792	50.110	-263.855	50.415	-84.86	3.23	87.90	-2.548	40.474	25.872	0.45566	-0.41907	-0.51163	0.59570	26.9	13111	100
2025-3-13 10:6:37.129	WT901BLE68(E947F43FF2E9)	0.165	1.008	-0.234	-4.211	26.917	17.517	100.39	-5.76	138.70	31.360	-54.586	34.888	0.19254	0.30081	0.70694	0.61035	27.6	13111	100
2025-3-13 10:6:37.171	WT901BLE68(490AABDC0D29)	0.019	-1.035	-0.852	-50.842	-109.924	-19.287	-83.99	0.00	109.44	-2.548	40.474	25.872	0.45566	-0.41907	-0.51163	0.59570	26.9	13111	100
2025-3-13 10:6:37.210	WT901BLE68(E947F43FF2E9)	0.088	1.002	-0.231	-15.442	56.458	-18.738	99.16	-6.64	141.39	22.050	-56.742	36.260	0.19254	0.30081	0.70694	0.61035	27.6	13111	100
2025-3-13 10:6:37.261	WT901BLE68(490AABDC0D29)	-0.113	-1.035	0.034	-23.499	-34.363	22.522	-88.40	-1.97	119.96	-15.386	30.380	11.858	0.45566	-0.41907	-0.51163	0.59570	26.9	13111	100
2025-3-13 10:6:37.332	WT901BLE68(E947F43FF2E9)	0.306	0.882	-0.264	-19.958	114.807	-56.091	97.05	-4.04	148.67	22.050	-56.742	36.260	0.19254	0.30081	0.70694	0.61035	27.6	13111	100
2025-3-13 10:6:37.383	WT901BLE68(490AABDC0D29)	-0.088	-1.005	-0.021	-18.982	-28.748	17.273	-90.25	-0.36	129.72	-15.386	30.380	11.858	0.45566	-0.41907	-0.51163	0.59570	26.9	13111	100
2025-3-13 10:6:37.431	WT901BLE68(E947F43FF2E9)	0.062	0.996	-0.026	-9.949	256.714	-75.134	95.66	0.42	167.45	22.050	-56.742	36.260	0.19254	0.30081	0.70694	0.61035	27.6	13111	100
2025-3-13 10:6:37.441	WT901BLE68(490AABDC0D29)	-0.096	-1.016	-0.057	-11.963	-22.949	4.517	-92.07	0.40	139.05	-15.386	30.380	11.858	0.21243	-0.22968	-0.68524	0.65762	26.9	13111	100
2025-3-13 10:6:37.539	WT901BLE68(E947F43FF2E9)	-0.157	1.005	0.067	-11.902	213.745	-40.527	95.04	2.92	-169.79	22.050	-56.742	36.260	-0.04657	-0.08939	0.73181	0.67392	27.6	13111	100
2025-3-13 10:6:37.563	WT901BLE68(490AABDC0D29)	-0.122	-0.994	-0.059	1.465	-14.282	8.484	-92.70	1.00	147.80	-15.386	30.380	11.858	0.21243	-0.22968	-0.68524	0.65762	26.9	13111	100
2025-3-13 10:6:37.601	WT901BLE68(E947F43FF2E9)	-0.134	1.031	0.088	-28.870	202.026	-26.245	93.86	4.15	-149.91	-5.684	-59.878	23.912	-0.04657	-0.08939	0.73181	0.67392	27.6	13111	100
2025-3-13 10:6:37.653	WT901BLE68(490AABDC0D29)	-0.100	-0.989	-0.034	5.005	-15.869	5.554	-92.52	1.83	156.07	-16.170	31.752	14.504	0.21243	-0.22968	-0.68524	0.65762	26.9	13111	100
2025-3-13 10:6:37.719	WT901BLE68(E947F43FF2E9)	-0.037	0.953	-0.083	-22.095	114.258	-16.479	92.22	5.16	-136.77	-5.684	-59.878	23.912	-0.04657	-0.08939	0.73181	0.67392	27.6	13111	100
2025-3-13 10:6:37.801	WT901BLE68(490AABDC0D29)	-0.102	-1.004	-0.018	9.827	-16.296	-4.639	-92.09	1.91	164.10	-16.170	31.752	14.504	0.21243	-0.22968	-0.68524	0.65762	26.9	13111	100
2025-3-13 10:6:37.810	WT901BLE68(E947F43FF2E9)	0.055	0.906	-0.249	-8.179	141.235	-27.527	92.18	6.99	-124.44	-5.684	-59.878	23.912	-0.35901	-0.46533	0.56570	0.57831	27.6	13111	100
2025-3-13 10:6:37.862	WT901BLE68(490AABDC0D29)	-0.086	-1.007	0.009	17.273	-16.174	-2.563	-90.96	1.66	171.84	-16.170	31.752	14.504	0.00552	-0.02350	-0.70361	0.71008	26.9	13111	100
2025-3-13 10:6:37.939	WT901BLE68(E947F43FF2E9)	-0.115	0.875	-0.459	11.353	143.372	5.676	94.62	7.42	-106.40	-5.684	-59.878	23.912	-0.35901	-0.46533	0.56570	0.57831	27.6	13111	100
2025-3-13 10:6:37.983	WT901BLE68(490AABDC0D29)	-0.528	-1.061	0.009	34.790	-31.189	-6.165	-88.61	1.31	-179.66	-16.170	31.752	14.504	0.00552	-0.02350	-0.70361	0.71008	26.9	13111	100
2025-3-13 10:6:38.19	WT901BLE68(E947F43FF2E9)	0.030	0.944	-0.124	33.386	-27.893	31.067	97.60	5.97	-102.95	-5.684	-59.878	23.912	-0.35901	-0.46533	0.56570	0.57831	27.6	13111	100
2025-3-13 10:6:38.71	WT901BLE68(490AABDC0D29)	-0.375	-0.995	-0.249	20.569	-159.058	-19.470	-85.76	-0.18	-166.84	-25.774	28.714	12.936	0.00552	-0.02350	-0.70361	0.71008	26.9	13111	100
2025-3-13 10:6:38.138	WT901BLE68(E947F43FF2E9)	0.021	0.982	-0.108	5.859	4.028	11.414	98.45	4.52	-105.62	-13.132	-61.152	10.192	-0.35901	-0.46533	0.56570	0.57831	27.6	13111	100
2025-3-13 10:6:38.191	WT901BLE68(490AABDC0D29)	-0.339	-1.165	-0.857	-61.340	-241.211	-62.012	-90.00	-6.56	-138.31	-25.774	28.714	12.936	0.00552	-0.02350	-0.70361	0.71008	26.9	13111	100
2025-3-13 10:6:38.199	WT901BLE68(E947F43FF2E9)	-0.017	0.994	-0.148	7.385	24.597	11.047	99.33	3.08	-104.15	-13.132	-61.152	10.192	-0.35901	-0.46533	0.56570	0.57831	27.6	13111	100
2025-3-13 10:6:38.251	WT901BLE68(490AABDC0D29)	-0.110	-0.992	0.182	-42.969	-162.720	1.526	-100.35	-7.04	-115.69	-25.774	28.714	12.936	-0.36533	0.47849	-0.61221	0.51254	26.9	13111	100
2025-3-13 10:6:38.349	WT901BLE68(E947F43FF2E9)	0.046	0.989	-0.150	0.854	6.531	18.066	99.56	1.52	-102.73	-13.132	-61.152	10.192	-0.39658	-0.48270	0.59155	0.50958	27.6	13111	100
2025-3-13 10:6:38.371	WT901BLE68(490AABDC0D29)	0.124	-1.017	0.141	23.560	-117.981	100.159	-101.10	3.11	-99.72	-25.774	28.714	12.936	-0.36533	0.47849	-0.61221	0.51254	26.9	13111	100
2025-3-13 10:6:38.420	WT901BLE68(E947F43FF2E9)	0.122	0.968	-0.173	2.869	13.245	31.921	99.60	-1.12	-101.91	-18.914	-57.036	9.702	-0.39658	-0.48270	0.59155	0.50958	27.6	13111	100
2025-3-13 10:6:38.461	WT901BLE68(490AABDC0D29)	0.560	-1.130	0.102	44.495	-29.968	141.907	-96.54	16.69	-93.13	-20.874	44.100	40.278	-0.36533	0.47849	-0.61221	0.51254	26.9	13111	100
2025-3-13 10:6:38.528	WT901BLE68(E947F43FF2E9)	0.220	1.014	-0.176	11.780	13.184	44.250	100.38	-5.02	-100.60	-18.914	-57.036	9.702	-0.39658	-0.48270	0.59155	0.50958	27.6	13111	100
2025-3-13 10:6:38.581	WT901BLE68(490AABDC0D29)	-1.050	-1.048	-0.390	21.362	11.230	61.096	-89.76	28.14	-87.45	-20.874	44.100	40.278	-0.36533	0.47849	-0.61221	0.51254	26.9	13111	100
2025-3-13 10:6:38.621	WT901BLE68(E947F43FF2E9)	0.221	1.082	-0.197	-2.930	7.019	58.228	100.91	-9.88	-100.12	-18.914	-57.036	9.702	-0.49710	-0.41748	0.63718	0.41531	27.6	13111	100
2025-3-13 10:6:38.671	WT901BLE68(490AABDC0D29)	-0.244	-1.066	0.824	-37.048	-20.508	13.489	-90.15	24.05	-82.36	-20.874	44.100	40.278	-0.61697	0.45889	-0.54587	0.33270	26.9	13111	100
2025-3-13 10:6:38.738	WT901BLE68(E947F43FF2E9)	-0.001	1.204	-0.142	-27.527	37.842	89.661	99.48	-17.11	-99.29	-18.914	-57.036	9.702	-0.49710	-0.41748	0.63718	0.41531	27.6	13111	100
2025-3-13 10:6:38.791	WT901BLE68(490AABDC0D29)	-0.219	-1.067	-0.183	-60.120	-46.631	-48.950	-93.04	18.10	-75.15	-20.874	44.100	40.278	-0.61697	0.45889	-0.54587	0.33270	26.9	13111	100
2025-3-13 10:6:38.829	WT901BLE68(E947F43FF2E9)	-0.241	1.228	-0.334	-41.687	109.497	99.487	94.25	-26.63	-94.34	-18.914	-57.036	9.702	-0.49710	-0.41748	0.63718	0.41531	27.6	13111	100
2025-3-13 10:6:38.851	WT901BLE68(490AABDC0D29)	-0.154	-1.006	-0.112	-36.743	15.137	-41.077	-97.20	13.27	-72.63	-23.814	44.002	50.862	-0.61697	0.45889	-0.54587	0.33270	26.9	13111	100
2025-3-13 10:6:38.949	WT901BLE68(E947F43FF2E9)	-0.118	0.389	0.028	-16.235	109.436	-1.038	86.10	-34.60	-82.78	-31.654	-35.966	-3.136	-0.49710	-0.41748	0.63718	0.41531	27.6	13111	100
2025-3-13 10:6:38.973	WT901BLE68(490AABDC0D29)	-0.129	-0.986	-0.112	-18.738	6.470	-32.715	-99.70	9.46	-71.00	-23.814	44.002	50.862	-0.61697	0.45889	-0.54587	0.33270	26.9	13111	100
2025-3-13 10:6:39.21	WT901BLE68(E947F43FF2E9)	-0.114	0.666	-0.083	52.124	-40.710	-147.644	88.40	-25.35	-82.07	-31.654	-35.966	-3.136	-0.49710	-0.41748	0.63718	0.41531	27.6	13111	100
2025-3-13 10:6:39.61	WT901BLE68(490AABDC0D29)	-0.025	-0.971	-0.112	-13.672	0.183	-37.415	-100.90	6.33	-68.63	-23.814	44.002	50.862	-0.54239	0.63364	-0.44537	0.32535	26.9	13111	100
2025-3-13 10:6:39.128	WT901BLE68(E947F43FF2E9)	0.450	1.325	-0.084	77.148	8.301	-257.080	95.47	-3.32	-81.79	-31.654	-35.966	-3.136	-0.50922	-0.56149	0.48868	0.43185	27.6	13111	100
2025-3-13 10:6:39.183	WT901BLE68(490AABDC0D29)	0.051	-0.988	-0.136	-14.099	-4.700	-42.908	-102.01	2.50	-65.64	-23.814	44.002	50.862	-0.54239	0.63364	-0.44537	0.32535	26.9	13111	100
2025-3-13 10:6:39.223	WT901BLE68(E947F43FF2E9)	-0.463	1.813	0.117	74.036	43.518	-229.431	105.06	21.54	-72.97	13.132	-70.952	7.742	-0.50922	-0.56149	0.48868	0.43185	27.6	13111	100
2025-3-13 10:6:39.272	WT901BLE68(490AABDC0D29)	-0.057	-0.999	-0.115	-16.663	-14.099	-56.091	-103.19	-1.75	-62.29	-38.220	35.966	55.958	-0.54239	0.63364	-0.44537	0.32535	26.9	13111	100
2025-3-13 10:6:39.338	WT901BLE68(E947F43FF2E9)	0.094	1.298	-0.134	-35.767	-67.139	126.343	106.29	26.53	-76.38	13.132	-70.952	7.742	-0.50922	-0.56149	0.48868	0.43185	27.6	13111	100
2025-3-13 10:6:39.392	WT901BLE68(490AABDC0D29)	-0.042	-1.417	-0.167	-39.246	3.174	-95.459	-105.53	-8.15	-57.43	-38.220	35.966	55.958	-0.54239	0.63364	-0.44537	0.32535	26.9	13111	100
2025-3-13 10:6:39.428	WT901BLE68(E947F43FF2E9)	-0.005	0.977	-0.498	45.654	-97.351	100.037	100.59	18.80	-91.21	13.132	-70.952	7.742	-0.50922	-0.56149	0.48868	0.43185	27.6	13111	100
2025-3-13 10:6:39.454	WT901BLE68(490AABDC0D29)	-0.633	-1.301	-0.088	-48.340	100.586	-139.587	-110.42	-20.44	-57.46	-38.220	35.966	55.958	-0.37820	0.75446	-0.27557	0.46011	26.9	13111	100
2025-3-13 10:6:39.549	WT901BLE68(E947F43FF2E9)	0.004	1.039	-0.210	13.672	5.920	39.673	98.68	13.81	-99.94	13.132	-70.952	7.742	-0.34610	-0.54431	0.52628	0.55392	27.6	13111	100
2025-3-13 10:6:39.603	WT901BLE68(490AABDC0D29)	-0.134	-0.570	0.117	0.488	-15.442	2.930	-109.50	-28.81	-60.59	-38.220	35.966	55.958	-0.37820	0.75446	-0.27557	0.46011	26.9	13111	100
2025-3-13 10:6:39.610	WT901BLE68(E947F43FF2E9)	0.001	0.986	-0.217	-5.310	12.634	21.362	98.49	10.40	-103.94	13.132	-70.952	7.742	-0.34610	-0.54431	0.52628	0.55392	27.6	13111	100
2025-3-13 10:6:39.661	WT901BLE68(490AABDC0D29)	0.105	-0.841	-0.036	67.566	-24.048	171.936	-105.33	-15.60	-59.46	-35.868	32.928	48.412	-0.37820	0.75446	-0.27557	0.46011	26.9	13111	100
2025-3-13 10:6:39.760	WT901BLE68(E947F43FF2E9)	0.088	0.968	-0.210	-10.864	9.827	29.480	98.32	7.60	-98.83	-2.646	-67.032	9.408	-0.34610	-0.54431	0.52628	0.55392	27.6	13111	100
2025-3-13 10:6:39.783	WT901BLE68(490AABDC0D29)	0.761	-1.314	-0.082	76.477	-39.734	237.122	-97.08	7.15	-59.50	-35.868	32.928	48.412	-0.37820	0.75446	-0.27557	0.46011	26.9	13111	100
2025-3-13 10:6:39.825	WT901BLE68(E947F43FF2E9)	0.105	1.003	-0.180	-13.611	8.057	44.312	97.51	3.47	-95.22	-2.646	-67.032	9.408	-0.34610	-0.54431	0.52628	0.55392	27.6	13111	100
2025-3-13 10:6:39.873	WT901BLE68(490AABDC0D29)	-0.514	-1.472	-0.085	60.730	27.649	180.359	-90.29	28.30	-58.66	-35.868	32.928	48.412	-0.68927	0.51169	-0.48306	0.17206	26.9	13111	100
2025-3-13 10:6:39.938	WT901BLE68(E947F43FF2E9)	0.065	1.041	-0.199	-16.724	20.142	58.044	96.39	-1.76	-91.27	-2.646	-67.032	9.408	-0.48230	-0.51181	0.54019	0.46207	27.6	13111	100
2025-3-13 10:6:39.993	WT901BLE68(490AABDC0D29)	-0.036	-1.714	1.075	-28.076	23.254	-36.194	-89.70	26.43	-55.38	-35.868	32.928	48.412	-0.68927	0.51169	-0.48306	0.17206	26.9	13111	100
2025-3-13 10:6:40.30	WT901BLE68(E947F43FF2E9)	0.140	1.696	-0.374	-38.025	48.218	131.836	93.98	-11.29	-87.09	-21.952	-51.058	-1.078	-0.48230	-0.51181	0.54019	0.46207	27.6	13111	100
2025-3-13 10:6:40.112	WT901BLE68(490AABDC0D29)	-0.195	-0.973	-0.100	-44.006	-5.249	-53.040	-93.67	16.89	-48.97	-10.192	38.808	40.768	-0.68927	0.51169	-0.48306	0.17206	26.9	13111	100
2025-3-13 10:6:40.149	WT901BLE68(E947F43FF2E9)	-0.088	0.552	-0.011	-64.697	184.326	82.520	84.56	-21.77	-72.03	-21.952	-51.058	-1.078	-0.48230	-0.51181	0.54019	0.46207	27.6	13111	100
2025-3-13 10:6:40.203	WT901BLE68(490AABDC0D29)	-0.171	-1.006	-0.134	-31.006	18.127	-36.865	-97.15	12.12	-50.04	-10.192	38.808	40.768	-0.68927	0.51169	-0.48306	0.17206	26.9	13111	100
2025-3-13 10:6:40.239	WT901BLE68(E947F43FF2E9)	-0.083	0.555	-0.194	9.705	-94.849	-66.406	84.72	-20.18	-73.49	-21.952	-51.058	-1.078	-0.48230	-0.51181	0.54019	0.46207	27.6	13111	100
2025-3-13 10:6:40.263	WT901BLE68(490AABDC0D29)	-0.052	-0.966	-0.115	-14.099	2.869	-36.377	-99.23	8.43	-49.48	-10.192	38.808	40.768	-0.60410	0.68201	-0.34589	0.22397	26.9	13111	100
2025-3-13 10:6:40.360	WT901BLE68(E947F43FF2E9)	0.078	0.971	-0.074	61.584	-46.387	-177.673	91.14	-5.22	-79.52	-21.952	-51.058	-1.078	-0.55200	-0.53311	0.47861	0.42651	27.6	13111	100
2025-3-13 10:6:40.387	WT901BLE68(490AABDC0D29)	0.014	-0.986	-0.150	-10.864	-4.578	-41.748	-100.23	4.79	-47.25	-10.192	38.808	40.768	-0.60410	0.68201	-0.34589	0.22397	26.9	13111	100
2025-3-13 10:6:40.429	WT901BLE68(E947F43FF2E9)	1.393	1.467	-0.120	76.233	-20.996	-235.291	98.51	16.47	-81.62	-21.952	-51.058	-1.078	-0.55200	-0.53311	0.47861	0.42651	27.6	13111	100
2025-3-13 10:6:40.471	WT901BLE68(490AABDC0D29)	0.053	-1.002	-0.158	-7.324	2.502	-47.729	-101.00	0.65	-45.58	-23.030	35.476	43.806	-0.60410	0.68201	-0.34589	0.22397	26.9	13111	100
2025-3-13 10:6:40.539	WT901BLE68(E947F43FF2E9)	0.048	1.356	0.191	37.292	-54.688	-85.938	103.40	34.61	-85.43	9.212	-62.818	10.192	-0.55200	-0.53311	0.47861	0.42651	27.6	13111	100
2025-3-13 10:6:40.626	WT901BLE68(490AABDC0D29)	-0.107	-1.042	-0.108	-11.292	-9.827	-75.562	-101.70	-4.78	-43.57	-23.030	35.476	43.806	-0.60410	0.68201	-0.34589	0.22397	26.9	13111	100
2025-3-13 10:6:40.630	WT901BLE68(E947F43FF2E9)	-0.025	1.111	-0.260	22.949	-33.264	110.168	96.25	28.03	-96.84	9.212	-62.818	10.192	-0.55200	-0.53311	0.47861	0.42651	27.6	13111	100
2025-3-13 10:6:40.683	WT901BLE68(490AABDC0D29)	0.034	-1.556	-0.174	-54.749	78.857	-138.794	-104.37	-15.08	-42.77	-23.030	35.476	43.806	-0.47443	0.75455	-0.19537	0.40903	26.9	13111	100
2025-3-13 10:6:40.749	WT901BLE68(E947F43FF2E9)	0.059	0.992	-0.212	24.841	-20.020	59.204	95.00	19.02	-107.06	9.212	-62.818	10.192	-0.29639	-0.50958	0.53140	0.60825	27.6	13111	100
2025-3-13 10:6:40.802	WT901BLE68(490AABDC0D29)	0.011	-0.633	-0.436	-11.780	31.921	-75.562	-103.01	-28.35	-51.10	-23.030	35.476	43.806	-0.47443	0.75455	-0.19537	0.40903	26.9	13111	100
2025-3-13 10:6:40.841	WT901BLE68(E947F43FF2E9)	0.022	0.969	-0.251	3.662	8.606	31.982	95.73	13.31	-111.77	9.212	-62.818	10.192	-0.29639	-0.50958	0.53140	0.60825	27.6	13111	100
2025-3-13 10:6:40.863	WT901BLE68(490AABDC0D29)	0.133	-0.638	-0.122	29.663	-92.041	85.999	-105.39	-24.28	-44.80	-42.630	24.892	40.572	-0.47443	0.75455	-0.19537	0.40903	26.9	13111	100
2025-3-13 10:6:40.959	WT901BLE68(E947F43FF2E9)	0.060	0.949	-0.262	-3.174	10.986	28.076	96.39	9.68	-109.70	-6.860	-58.800	12.740	-0.29639	-0.50958	0.53140	0.60825	27.6	13111	100
2025-3-13 10:6:41.13	WT901BLE68(490AABDC0D29)	0.051	-1.052	-0.087	65.369	-43.457	180.603	-100.96	-8.23	-42.84	-42.630	24.892	40.572	-0.47443	0.75455	-0.19537	0.40903	26.9	13111	100
2025-3-13 10:6:41.29	WT901BLE68(E947F43FF2E9)	0.134	0.941	-0.287	-8.667	10.315	31.555	96.51	6.27	-106.91	-6.860	-58.800	12.740	-0.29639	-0.50958	0.53140	0.60825	27.6	13111	100
2025-3-13 10:6:41.73	WT901BLE68(490AABDC0D29)	0.279	-1.275	-0.150	47.363	-20.691	198.608	-95.36	10.88	-42.17	-42.630	24.892	40.572	-0.67844	0.61807	-0.37640	0.12616	26.9	13111	100
