time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-20 10:50:15.943	WT901BLE68(E947F43FF2E9)	0.411	1.041	-0.064	-73.853	50.293	-86.121	70.88	15.41	140.15	21.168	-62.720	13.034	0.32220	-0.00287	0.59732	0.73434	26.0	13111	100
2025-3-20 10:50:16.58	WT901BLE68(490AABDC0D29)	-0.012	0.993	-0.054	-6.226	0.183	4.272	88.29	1.66	-138.00	6.664	-42.924	35.280	0.25320	0.27341	-0.64246	-0.66953	24.2	13111	100
2025-3-20 10:50:16.64	WT901BLE68(E947F43FF2E9)	0.149	0.503	-0.437	9.277	111.938	25.818	73.57	23.19	152.17	21.168	-62.720	13.034	0.32220	-0.00287	0.59732	0.73434	26.0	13111	100
2025-3-20 10:50:16.125	WT901BLE68(E947F43FF2E9)	-0.556	1.140	0.070	62.073	86.731	199.707	81.04	8.68	158.75	8.330	-63.112	13.328	0.32220	-0.00287	0.59732	0.73434	26.0	13111	100
2025-3-20 10:50:16.148	WT901BLE68(490AABDC0D29)	0.072	0.988	-0.084	-10.742	3.235	13.367	87.82	0.82	-140.24	1.862	-44.394	36.946	0.25320	0.27341	-0.64246	-0.66953	24.2	13111	100
2025-3-20 10:50:16.244	WT901BLE68(E947F43FF2E9)	-1.067	1.496	0.302	75.500	98.572	201.660	88.67	-12.14	166.91	8.330	-63.112	13.328	0.32220	-0.00287	0.59732	0.73434	26.0	13111	100
2025-3-20 10:50:16.267	WT901BLE68(490AABDC0D29)	0.083	0.996	-0.023	-13.611	-3.174	27.283	86.96	-1.43	-142.50	1.862	-44.394	36.946	0.25320	0.27341	-0.64246	-0.66953	24.2	13111	100
2025-3-20 10:50:16.327	WT901BLE68(490AABDC0D29)	0.021	1.077	-0.063	-15.808	-0.916	50.903	86.04	-5.18	-144.68	1.862	-44.394	36.946	0.26456	0.15060	-0.65909	-0.68762	24.2	13111	100
2025-3-20 10:50:16.334	WT901BLE68(E947F43FF2E9)	0.197	1.033	0.346	7.507	43.762	-40.527	88.38	-18.44	176.93	8.330	-63.112	13.328	-0.09933	0.07843	0.68228	0.72000	26.0	13111	100
2025-3-20 10:50:16.445	WT901BLE68(490AABDC0D29)	0.349	1.600	-0.042	-44.312	34.241	101.990	83.11	-12.01	-144.76	1.862	-44.394	36.946	0.26456	0.15060	-0.65909	-0.68762	24.2	13111	100
2025-3-20 10:50:16.455	WT901BLE68(E947F43FF2E9)	-0.031	1.127	-0.232	12.512	1.648	-82.520	86.93	-10.06	-177.03	8.330	-63.112	13.328	-0.09933	0.07843	0.68228	0.72000	26.0	13111	100
2025-3-20 10:50:16.536	WT901BLE68(490AABDC0D29)	-0.317	0.725	-0.191	-35.156	140.015	131.104	76.92	-23.33	-136.08	-17.542	-45.080	28.420	0.26456	0.15060	-0.65909	-0.68762	24.2	13111	100
2025-3-20 10:50:16.542	WT901BLE68(E947F43FF2E9)	-0.011	1.049	0.056	9.033	27.283	-44.739	87.65	-3.10	-173.13	1.568	-61.838	14.014	-0.09933	0.07843	0.68228	0.72000	26.0	13111	100
