time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-3-13 12:40:5.683	WT901BLE68(490AABDC0D29)	0.016	1.235	0.410	-2.502	-2.747	-64.392	91.93	-25.99	158.31	-10.388	-48.216	56.644	-0.04138	0.37228	0.62515	0.68466	28.5	13111	100
2025-3-13 12:40:5.739	WT901BLE68(E947F43FF2E9)	0.363	1.563	-0.676	-51.636	60.547	154.907	99.12	-24.53	1.47	-8.526	-69.482	-2.940	0.58133	0.81183	0.01974	0.05020	27.5	13111	100
2025-3-13 12:40:5.805	WT901BLE68(490AABDC0D29)	0.153	1.013	-0.265	26.306	-26.855	-60.059	93.50	-17.40	162.77	-10.388	-48.216	56.644	-0.04138	0.37228	0.62515	0.68466	28.5	13111	100
2025-3-13 12:40:5.858	WT901BLE68(E947F43FF2E9)	-0.103	0.834	-0.116	-4.028	9.094	149.658	95.80	-39.55	1.82	-8.526	-69.482	-2.940	0.62018	0.69559	-0.23334	0.27740	27.5	13111	100
2025-3-13 12:40:5.903	WT901BLE68(490AABDC0D29)	0.090	0.981	-0.229	14.221	-18.982	-31.860	95.99	-12.21	160.99	-10.388	-48.216	56.644	-0.04138	0.37228	0.62515	0.68466	28.5	13111	100
2025-3-13 12:40:5.949	WT901BLE68(E947F43FF2E9)	0.071	0.165	0.004	39.490	-84.229	-82.458	99.73	-40.20	-3.31	-8.526	-69.482	-2.940	0.62018	0.69559	-0.23334	0.27740	27.5	13111	100
2025-3-13 12:40:6.13	WT901BLE68(490AABDC0D29)	0.085	0.932	-0.263	-8.423	-26.917	-28.625	97.10	-8.81	160.69	-10.388	-48.216	56.644	0.05545	0.17505	0.72833	0.66010	28.5	13111	100
2025-3-13 12:40:6.67	WT901BLE68(E947F43FF2E9)	0.070	0.950	0.032	65.308	-42.969	-246.948	108.62	-20.09	-9.64	-18.326	-54.880	-4.116	0.62018	0.69559	-0.23334	0.27740	27.5	13111	100
2025-3-13 12:40:6.75	WT901BLE68(490AABDC0D29)	0.172	0.965	-0.269	-6.287	-15.381	-30.579	97.25	-5.60	159.91	-10.388	-48.216	56.644	0.05545	0.17505	0.72833	0.66010	28.5	13111	100
2025-3-13 12:40:6.128	WT901BLE68(E947F43FF2E9)	1.317	1.680	-0.327	45.288	-14.099	-312.195	112.32	7.89	-4.79	-18.326	-54.880	-4.116	0.62018	0.69559	-0.23334	0.27740	27.5	13111	100
2025-3-13 12:40:6.200	WT901BLE68(490AABDC0D29)	-0.039	0.985	-0.247	-12.817	-30.884	-49.622	96.93	-1.50	158.27	4.410	-45.962	57.526	0.05545	0.17505	0.72833	0.66010	28.5	13111	100
2025-3-13 12:40:6.248	WT901BLE68(E947F43FF2E9)	-0.365	1.319	-0.097	25.818	75.012	-138.184	121.54	28.41	13.89	-18.326	-54.880	-4.116	0.49060	0.82495	0.23550	-0.15225	27.5	13111	100
2025-3-13 12:40:6.283	WT901BLE68(490AABDC0D29)	0.301	1.052	-0.263	-24.780	-25.269	-84.106	95.54	5.60	157.15	4.410	-45.962	57.526	0.05545	0.17505	0.72833	0.66010	28.5	13111	100
2025-3-13 12:40:6.337	WT901BLE68(E947F43FF2E9)	0.000	0.898	-0.221	13.855	-50.110	28.870	121.01	24.21	13.84	-18.326	-54.880	-4.116	0.49060	0.82495	0.23550	-0.15225	27.5	13111	100
2025-3-13 12:40:6.405	WT901BLE68(490AABDC0D29)	0.041	1.450	-0.307	-52.368	-26.306	-108.765	91.66	14.48	155.38	4.410	-45.962	57.526	0.25146	0.05261	0.70889	0.65677	28.5	13111	100
2025-3-13 12:40:6.457	WT901BLE68(E947F43FF2E9)	-0.122	1.090	-0.160	7.690	-15.869	82.703	117.65	18.81	3.85	19.796	-69.188	7.644	0.49060	0.82495	0.23550	-0.15225	27.5	13111	100
2025-3-13 12:40:6.505	WT901BLE68(490AABDC0D29)	0.565	1.093	-0.665	10.132	57.373	-176.147	89.10	28.31	154.09	4.410	-45.962	57.526	0.25146	0.05261	0.70889	0.65677	28.5	13111	100
2025-3-13 12:40:6.548	WT901BLE68(E947F43FF2E9)	-0.093	0.920	-0.394	10.193	29.297	42.236	117.82	12.22	5.68	19.796	-69.188	7.644	0.49060	0.82495	0.23550	-0.15225	27.5	13111	100
2025-3-13 12:40:6.615	WT901BLE68(490AABDC0D29)	0.054	0.373	-0.118	-33.875	50.171	-17.029	94.45	38.89	161.21	30.184	-27.146	56.056	0.25146	0.05261	0.70889	0.65677	28.5	13111	100
2025-3-13 12:40:6.666	WT901BLE68(E947F43FF2E9)	-0.103	0.925	-0.392	-3.662	45.166	20.447	118.09	7.41	9.21	19.796	-69.188	7.644	0.51630	0.85007	0.10358	-0.00070	27.5	13111	100
2025-3-13 12:40:6.675	WT901BLE68(490AABDC0D29)	-0.142	0.437	-0.367	-65.308	99.426	174.866	96.84	28.36	171.06	30.184	-27.146	56.056	0.25146	0.05261	0.70889	0.65677	28.5	13111	100
2025-3-13 12:40:6.757	WT901BLE68(E947F43FF2E9)	0.036	0.886	-0.409	-14.221	56.091	17.639	117.42	3.36	13.06	19.796	-69.188	7.644	0.51630	0.85007	0.10358	-0.00070	27.5	13111	100
2025-3-13 12:40:6.826	WT901BLE68(490AABDC0D29)	-0.819	1.351	-0.666	-41.382	100.037	270.325	93.75	3.47	176.95	30.184	-27.146	56.056	0.01816	0.01031	0.72836	0.68481	28.5	13111	100
2025-3-13 12:40:6.883	WT901BLE68(E947F43FF2E9)	0.039	0.916	-0.411	-19.470	29.297	20.264	115.72	-0.13	15.33	7.154	-68.992	5.586	0.51630	0.85007	0.10358	-0.00070	27.5	13111	100
2025-3-13 12:40:6.908	WT901BLE68(490AABDC0D29)	-0.941	1.467	-0.437	5.432	-17.944	247.070	93.23	-24.42	179.96	30.184	-27.146	56.056	0.01816	0.01031	0.72836	0.68481	28.5	13111	100
2025-3-13 12:40:6.936	WT901BLE68(E947F43FF2E9)	0.034	0.953	-0.316	-17.456	20.630	56.580	113.55	-4.60	15.84	7.154	-68.992	5.586	0.51630	0.85007	0.10358	-0.00070	27.5	13111	100
2025-3-13 12:40:7.7	WT901BLE68(490AABDC0D29)	-0.276	1.011	-0.306	29.968	46.692	-91.492	95.00	-32.33	-177.74	-25.676	-42.924	62.916	0.01816	0.01031	0.72836	0.68481	28.5	13111	100
2025-3-13 12:40:7.57	WT901BLE68(E947F43FF2E9)	-0.495	1.139	-0.376	-28.259	42.664	83.435	111.26	-12.00	15.98	7.154	-68.992	5.586	0.54544	0.81845	0.04776	0.17395	27.5	13111	100
2025-3-13 12:40:7.122	WT901BLE68(490AABDC0D29)	-0.071	1.502	0.147	10.986	51.025	-115.662	93.24	-20.97	-167.86	-25.676	-42.924	62.916	0.01816	0.01031	0.72836	0.68481	28.5	13111	100
2025-3-13 12:40:7.148	WT901BLE68(E947F43FF2E9)	0.448	1.672	-0.637	-25.635	95.642	150.330	107.52	-24.34	16.30	7.154	-68.992	5.586	0.54544	0.81845	0.04776	0.17395	27.5	13111	100
2025-3-13 12:40:7.215	WT901BLE68(490AABDC0D29)	0.046	0.919	-0.381	9.827	-54.810	-62.683	94.41	-11.52	-164.52	-25.676	-42.924	62.916	-0.14426	-0.03253	0.73602	0.66052	28.5	13111	100
2025-3-13 12:40:7.266	WT901BLE68(E947F43FF2E9)	-0.046	1.090	-0.246	3.418	23.682	148.804	108.93	-39.82	12.16	-19.208	-53.998	-4.998	0.54544	0.81845	0.04776	0.17395	27.5	13111	100
2025-3-13 12:40:7.308	WT901BLE68(490AABDC0D29)	0.010	0.994	-0.264	11.230	-4.272	-40.283	96.17	-5.80	-167.87	-25.676	-42.924	62.916	-0.14426	-0.03253	0.73602	0.66052	28.5	13111	100
2025-3-13 12:40:7.359	WT901BLE68(E947F43FF2E9)	0.054	0.040	-0.002	4.639	12.329	-121.704	110.67	-37.47	9.92	-19.208	-53.998	-4.998	0.54544	0.81845	0.04776	0.17395	27.5	13111	100
2025-3-13 12:40:7.426	WT901BLE68(490AABDC0D29)	0.085	0.986	-0.194	8.972	-30.518	-27.161	97.74	-2.38	-170.78	-12.936	-44.002	65.758	-0.14426	-0.03253	0.73602	0.66052	28.5	13111	100
2025-3-13 12:40:7.480	WT901BLE68(E947F43FF2E9)	0.784	0.972	-0.310	51.086	-32.471	-317.139	110.39	-12.47	14.55	-19.208	-53.998	-4.998	0.55170	0.82101	0.10544	0.10175	27.5	13111	100
2025-3-13 12:40:7.484	WT901BLE68(490AABDC0D29)	0.073	0.978	-0.266	-7.751	-38.818	-34.729	98.16	0.81	-173.76	-12.936	-44.002	65.758	-0.14426	-0.03253	0.73602	0.66052	28.5	13111	100
2025-3-13 12:40:7.537	WT901BLE68(E947F43FF2E9)	1.102	1.949	-0.329	89.966	-65.491	-290.955	118.33	18.41	23.30	-19.208	-53.998	-4.998	0.55170	0.82101	0.10544	0.10175	27.5	13111	100
2025-3-13 12:40:7.609	WT901BLE68(490AABDC0D29)	-0.125	0.953	-0.313	-7.263	-18.677	-69.031	97.79	5.93	-175.95	-12.936	-44.002	65.758	0.03915	-0.07764	0.74792	0.65796	28.5	13111	100
2025-3-13 12:40:7.656	WT901BLE68(E947F43FF2E9)	-1.028	1.130	-0.084	-8.118	-20.935	95.947	126.20	29.94	32.79	36.064	-54.096	4.998	0.55170	0.82101	0.10544	0.10175	27.5	13111	100
2025-3-13 12:40:7.695	WT901BLE68(490AABDC0D29)	0.523	1.218	-0.324	-16.296	-30.701	-94.666	97.08	14.01	-176.89	-12.936	-44.002	65.758	0.03915	-0.07764	0.74792	0.65796	28.5	13111	100
2025-3-13 12:40:7.748	WT901BLE68(E947F43FF2E9)	0.180	1.331	-0.180	-1.648	-30.273	100.891	120.11	22.49	23.60	36.064	-54.096	4.998	0.55170	0.82101	0.10544	0.10175	27.5	13111	100
2025-3-13 12:40:7.814	WT901BLE68(490AABDC0D29)	-0.246	1.585	-0.301	-17.517	-45.593	-148.804	93.76	25.18	179.15	12.544	-39.494	63.112	0.03915	-0.07764	0.74792	0.65796	28.5	13111	100
2025-3-13 12:40:7.867	WT901BLE68(E947F43FF2E9)	-0.030	0.987	-0.274	3.418	22.461	83.130	117.08	14.15	16.46	36.064	-54.096	4.998	0.52707	0.83060	0.17883	-0.01431	27.5	13111	100
2025-3-13 12:40:7.932	WT901BLE68(490AABDC0D29)	0.061	0.639	-0.355	15.015	28.870	-171.021	95.95	40.28	177.83	12.544	-39.494	63.112	0.03915	-0.07764	0.74792	0.65796	28.5	13111	100
2025-3-13 12:40:7.957	WT901BLE68(E947F43FF2E9)	-0.060	0.966	-0.355	-8.179	26.184	44.922	116.86	5.73	20.36	36.064	-54.096	4.998	0.52707	0.83060	0.17883	-0.01431	27.5	13111	100
2025-3-13 12:40:8.23	WT901BLE68(490AABDC0D29)	0.046	0.063	-0.056	-23.926	36.194	99.121	97.66	37.54	-179.80	12.544	-39.494	63.112	0.20328	-0.18408	0.71884	0.63870	28.5	13111	100
2025-3-13 12:40:8.77	WT901BLE68(E947F43FF2E9)	0.094	0.897	-0.341	-11.047	22.217	35.217	115.48	0.88	23.47	18.620	-57.820	1.470	0.52707	0.83060	0.17883	-0.01431	27.5	13111	100
2025-3-13 12:40:8.85	WT901BLE68(490AABDC0D29)	-0.624	0.819	-0.180	-42.236	36.316	297.241	94.43	12.51	-179.29	12.544	-39.494	63.112	0.20328	-0.18408	0.71884	0.63870	28.5	13111	100
2025-3-13 12:40:8.168	WT901BLE68(E947F43FF2E9)	-0.010	0.967	-0.282	-7.996	6.165	36.682	114.13	-3.03	24.48	18.620	-57.820	1.470	0.52707	0.83060	0.17883	-0.01431	27.5	13111	100
2025-3-13 12:40:8.212	WT901BLE68(490AABDC0D29)	-1.141	2.055	-0.625	4.211	81.116	292.969	93.05	-20.89	-177.98	-11.662	-35.770	64.386	0.20328	-0.18408	0.71884	0.63870	28.5	13111	100
2025-3-13 12:40:8.287	WT901BLE68(E947F43FF2E9)	0.089	1.027	-0.301	-15.930	17.944	63.049	112.70	-7.50	26.04	18.620	-57.820	1.470	0.52640	0.81586	0.13882	0.19476	27.5	13111	100
2025-3-13 12:40:8.295	WT901BLE68(490AABDC0D29)	0.587	1.158	-0.449	11.536	14.465	-84.961	91.32	-31.98	-170.02	-11.662	-35.770	64.386	0.20328	-0.18408	0.71884	0.63870	28.5	13111	100
2025-3-13 12:40:8.376	WT901BLE68(E947F43FF2E9)	-0.438	1.297	-0.459	-24.841	32.593	110.107	110.68	-15.69	25.14	18.620	-57.820	1.470	0.52640	0.81586	0.13882	0.19476	27.5	13111	100
2025-3-13 12:40:8.446	WT901BLE68(490AABDC0D29)	-0.072	1.189	-0.091	4.333	-29.297	-73.120	91.83	-21.28	-169.92	-11.662	-35.770	64.386	-0.18240	0.05963	0.71640	0.67068	28.5	13111	100
2025-3-13 12:40:8.498	WT901BLE68(E947F43FF2E9)	0.507	1.693	-0.477	-23.010	130.676	171.082	105.92	-30.21	28.48	-0.098	-54.292	-4.312	0.52640	0.81586	0.13882	0.19476	27.5	13111	100
2025-3-13 12:40:8.511	WT901BLE68(490AABDC0D29)	0.017	0.916	-0.397	19.287	-44.373	-71.411	93.59	-11.64	-167.50	-11.662	-35.770	64.386	-0.18240	0.05963	0.71640	0.67068	28.5	13111	100
2025-3-13 12:40:8.557	WT901BLE68(E947F43FF2E9)	-0.162	0.638	-0.163	35.583	66.101	98.022	105.94	-44.55	28.78	-0.098	-54.292	-4.312	0.52640	0.81586	0.13882	0.19476	27.5	13111	100
2025-3-13 12:40:8.624	WT901BLE68(490AABDC0D29)	0.075	1.042	-0.238	8.179	-9.583	-35.583	95.99	-5.47	-170.63	-12.642	-34.496	64.484	-0.18240	0.05963	0.71640	0.67068	28.5	13111	100
2025-3-13 12:40:8.676	WT901BLE68(E947F43FF2E9)	0.236	0.253	0.057	36.194	-51.453	-172.974	107.37	-34.89	28.70	-0.098	-54.292	-4.312	0.50015	0.79843	0.04544	0.33197	27.5	13111	100
2025-3-13 12:40:8.743	WT901BLE68(490AABDC0D29)	0.117	0.917	-0.274	-5.371	-30.823	-21.423	96.51	-2.74	-172.92	-12.642	-34.496	64.484	-0.18240	0.05963	0.71640	0.67068	28.5	13111	100
2025-3-13 12:40:8.768	WT901BLE68(E947F43FF2E9)	0.636	1.375	-0.097	48.828	-82.764	-292.969	112.05	-6.64	26.09	-0.098	-54.292	-4.312	0.50015	0.79843	0.04544	0.33197	27.5	13111	100
2025-3-13 12:40:8.833	WT901BLE68(490AABDC0D29)	0.004	0.908	-0.302	-9.277	11.658	-44.922	96.04	0.49	-174.28	-12.642	-34.496	64.484	-0.02246	-0.05026	0.74142	0.66870	28.5	13111	100
2025-3-13 12:40:8.896	WT901BLE68(E947F43FF2E9)	1.233	1.837	-0.322	46.448	-110.718	-249.634	116.32	21.37	32.53	25.774	-59.584	1.862	0.50015	0.79843	0.04544	0.33197	27.5	13111	100
2025-3-13 12:40:8.896	WT901BLE68(490AABDC0D29)	0.006	1.081	-0.221	-13.672	-42.053	-67.871	95.55	5.48	-175.57	-12.642	-34.496	64.484	-0.02246	-0.05026	0.74142	0.66870	28.5	13111	100
2025-3-13 12:40:8.946	WT901BLE68(E947F43FF2E9)	-0.710	1.009	-0.229	-0.366	-28.748	65.491	117.93	30.15	32.96	25.774	-59.584	1.862	0.50015	0.79843	0.04544	0.33197	27.5	13111	100
2025-3-13 12:40:9.13	WT901BLE68(490AABDC0D29)	0.330	1.305	-0.300	-25.635	-29.297	-102.478	93.83	13.74	-178.04	1.568	-34.888	62.132	-0.02246	-0.05026	0.74142	0.66870	28.5	13111	100
2025-3-13 12:40:9.67	WT901BLE68(E947F43FF2E9)	0.173	1.322	-0.150	8.667	28.503	81.665	115.30	21.41	29.30	25.774	-59.584	1.862	0.54553	0.79407	0.26746	0.01498	27.5	13111	100
2025-3-13 12:40:9.117	WT901BLE68(490AABDC0D29)	-0.718	1.487	-0.501	-12.451	-41.870	-160.706	90.57	25.88	178.37	1.568	-34.888	62.132	-0.02246	-0.05026	0.74142	0.66870	28.5	13111	100
2025-3-13 12:40:9.157	WT901BLE68(E947F43FF2E9)	-0.101	0.930	-0.302	10.803	34.424	56.946	115.00	13.11	27.72	25.774	-59.584	1.862	0.54553	0.79407	0.26746	0.01498	27.5	13111	100
2025-3-13 12:40:9.225	WT901BLE68(490AABDC0D29)	-0.057	0.600	-0.232	16.113	23.743	-132.385	91.16	39.90	177.14	1.568	-34.888	62.132	0.26657	-0.23248	0.67694	0.64539	28.5	13111	100
2025-3-13 12:40:9.316	WT901BLE68(490AABDC0D29)	-0.077	0.147	-0.085	0.488	78.979	95.642	96.48	37.16	-176.58	1.568	-34.888	62.132	0.26657	-0.23248	0.67694	0.64539	28.5	13111	100
2025-3-13 12:40:9.367	WT901BLE68(E947F43FF2E9)	-0.074	0.911	-0.397	-0.183	49.072	37.537	116.25	5.94	33.06	19.992	-59.682	3.724	0.54553	0.79407	0.26746	0.01498	27.5	13111	100
2025-3-13 12:40:9.368	WT901BLE68(E947F43FF2E9)	0.058	0.899	-0.392	-12.268	21.484	32.227	115.33	1.44	35.98	19.992	-59.682	3.724	0.54553	0.79407	0.26746	0.01498	27.5	13111	100
2025-3-13 12:40:9.463	WT901BLE68(490AABDC0D29)	-0.219	0.956	-0.025	-12.390	34.668	258.362	96.63	14.95	-175.39	6.664	-31.850	62.818	0.26657	-0.23248	0.67694	0.64539	28.5	13111	100
2025-3-13 12:40:9.497	WT901BLE68(E947F43FF2E9)	-0.094	0.959	-0.251	-15.991	-22.583	41.443	112.93	-1.57	33.95	19.992	-59.682	3.724	0.52655	0.79947	0.22775	0.17780	27.5	13111	100
2025-3-13 12:40:9.497	WT901BLE68(490AABDC0D29)	-0.851	1.711	-0.216	-29.175	24.170	292.297	94.61	-13.60	-174.91	6.664	-31.850	62.818	0.26657	-0.23248	0.67694	0.64539	28.5	13111	100
2025-3-13 12:40:9.577	WT901BLE68(E947F43FF2E9)	0.032	0.953	-0.271	-12.451	3.845	63.965	111.40	-5.96	33.23	19.992	-59.682	3.724	0.52655	0.79947	0.22775	0.17780	27.5	13111	100
2025-3-13 12:40:9.614	WT901BLE68(490AABDC0D29)	0.585	1.103	-0.230	-13.306	-35.400	113.220	93.94	-32.05	-176.59	6.664	-31.850	62.818	-0.21701	0.15707	0.70749	0.65390	28.5	13111	100
2025-3-13 12:40:9.698	WT901BLE68(E947F43FF2E9)	-0.590	1.166	-0.346	-32.288	32.166	99.060	109.56	-13.47	31.22	4.508	-57.820	-1.274	0.52655	0.79947	0.22775	0.17780	27.5	13111	100
2025-3-13 12:40:9.704	WT901BLE68(490AABDC0D29)	-0.217	0.825	-0.221	11.841	5.554	-46.387	93.45	-24.94	-175.93	6.664	-31.850	62.818	-0.21701	0.15707	0.70749	0.65390	28.5	13111	100
2025-3-13 12:40:9.757	WT901BLE68(E947F43FF2E9)	0.560	1.967	-0.494	-44.983	95.215	178.467	105.01	-26.49	31.81	4.508	-57.820	-1.274	0.52655	0.79947	0.22775	0.17780	27.5	13111	100
2025-3-13 12:40:9.824	WT901BLE68(490AABDC0D29)	0.141	0.988	-0.305	32.959	-6.653	-78.308	94.71	-13.85	-170.11	-11.172	-40.278	64.288	-0.21701	0.15707	0.70749	0.65390	28.5	13111	100
2025-3-13 12:40:9.877	WT901BLE68(E947F43FF2E9)	-0.162	0.573	-0.203	-4.761	3.296	130.859	104.01	-42.02	27.76	4.508	-57.820	-1.274	0.48657	0.77057	-0.06482	0.40640	27.5	13111	100
2025-3-13 12:40:9.915	WT901BLE68(490AABDC0D29)	0.245	1.011	-0.306	10.437	-39.612	-29.846	97.73	-7.86	-176.23	-11.172	-40.278	64.288	-0.21701	0.15707	0.70749	0.65390	28.5	13111	100
2025-3-13 12:40:9.967	WT901BLE68(E947F43FF2E9)	0.273	0.149	-0.222	-12.024	-104.492	-151.489	107.14	-36.54	19.70	4.508	-57.820	-1.274	0.48657	0.77057	-0.06482	0.40640	27.5	13111	100
2025-3-13 12:40:10.35	WT901BLE68(490AABDC0D29)	-0.017	0.906	-0.314	-1.526	-35.950	-32.776	98.94	-4.66	-179.74	-11.172	-40.278	64.288	-0.02200	0.02386	0.76028	0.64868	28.5	13111	100
2025-3-13 12:40:10.86	WT901BLE68(E947F43FF2E9)	0.651	1.078	-0.502	14.099	-68.848	-298.706	110.74	-10.07	12.05	-2.450	-57.330	-4.704	0.48657	0.77057	-0.06482	0.40640	27.5	13111	100
2025-3-13 12:40:10.124	WT901BLE68(490AABDC0D29)	-0.093	0.985	-0.291	-6.409	-26.123	-50.659	99.31	-0.09	178.03	-11.172	-40.278	64.288	-0.02200	0.02386	0.76028	0.64868	28.5	13111	100
2025-3-13 12:40:10.176	WT901BLE68(E947F43FF2E9)	0.784	2.019	-0.209	80.566	-62.195	-269.958	117.43	19.59	22.58	-2.450	-57.330	-4.704	0.48657	0.77057	-0.06482	0.40640	27.5	13111	100
2025-3-13 12:40:10.245	WT901BLE68(490AABDC0D29)	0.017	1.045	-0.314	-5.249	-26.001	-69.824	99.06	5.64	176.58	5.390	-37.632	64.386	-0.02200	0.02386	0.76028	0.64868	28.5	13111	100
2025-3-13 12:40:10.299	WT901BLE68(E947F43FF2E9)	-0.140	1.331	-0.035	-3.113	-68.909	112.915	120.95	27.65	23.86	-2.450	-57.330	-4.704	0.52182	0.80728	0.25928	-0.09283	27.5	13111	100
2025-3-13 12:40:10.335	WT901BLE68(490AABDC0D29)	0.168	1.322	-0.359	-12.573	-39.368	-105.591	98.53	14.13	174.53	5.390	-37.632	64.386	-0.02200	0.02386	0.76028	0.64868	28.5	13111	100
2025-3-13 12:40:10.357	WT901BLE68(E947F43FF2E9)	0.003	1.110	-0.614	12.085	-38.879	111.023	116.87	18.74	17.80	-2.450	-57.330	-4.704	0.52182	0.80728	0.25928	-0.09283	27.5	13111	100
2025-3-13 12:40:10.424	WT901BLE68(490AABDC0D29)	-0.100	1.653	-0.465	18.188	-75.989	-166.138	96.26	26.67	169.41	5.390	-37.632	64.386	0.27829	-0.11688	0.73514	0.60690	28.5	13111	100
2025-3-13 12:40:10.477	WT901BLE68(E947F43FF2E9)	0.109	0.981	-0.144	-1.526	134.277	42.847	116.14	8.71	15.86	9.408	-62.524	0.588	0.52182	0.80728	0.25928	-0.09283	27.5	13111	100
2025-3-13 12:40:10.513	WT901BLE68(490AABDC0D29)	0.180	0.727	-0.337	27.893	-40.527	-72.266	99.26	38.95	167.89	5.390	-37.632	64.386	0.27829	-0.11688	0.73514	0.60690	28.5	13111	100
2025-3-13 12:40:10.567	WT901BLE68(E947F43FF2E9)	0.027	0.928	-0.366	0.549	70.740	26.550	116.41	0.97	21.27	9.408	-62.524	0.588	0.52182	0.80728	0.25928	-0.09283	27.5	13111	100
2025-3-13 12:40:10.634	WT901BLE68(490AABDC0D29)	-0.079	0.390	0.048	-14.343	37.720	163.452	97.12	29.26	163.11	22.638	-27.538	62.230	0.27829	-0.11688	0.73514	0.60690	28.5	13111	100
2025-3-13 12:40:10.685	WT901BLE68(E947F43FF2E9)	0.100	0.916	-0.345	-5.615	33.813	16.907	115.55	-2.61	24.07	9.408	-62.524	0.588	0.51755	0.82855	0.16412	0.13638	27.5	13111	100
2025-3-13 12:40:10.724	WT901BLE68(490AABDC0D29)	-0.471	1.225	-0.174	-25.574	31.372	300.293	95.91	2.42	164.74	22.638	-27.538	62.230	0.27829	-0.11688	0.73514	0.60690	28.5	13111	100
2025-3-13 12:40:10.777	WT901BLE68(E947F43FF2E9)	0.035	0.934	-0.322	-13.794	-9.583	37.170	114.08	-5.50	23.16	9.408	-62.524	0.588	0.51755	0.82855	0.16412	0.13638	27.5	13111	100
2025-3-13 12:40:10.846	WT901BLE68(490AABDC0D29)	-1.149	1.727	-0.433	9.277	60.181	270.752	94.33	-26.72	167.62	22.638	-27.538	62.230	-0.15097	0.24927	0.68100	0.67172	28.5	13111	100
2025-3-13 12:40:10.905	WT901BLE68(E947F43FF2E9)	0.075	1.006	-0.295	-12.207	16.724	57.251	112.79	-9.45	21.53	-0.294	-59.976	-1.960	0.51755	0.82855	0.16412	0.13638	27.5	13111	100
2025-3-13 12:40:10.905	WT901BLE68(490AABDC0D29)	0.428	0.874	-0.539	25.635	64.331	-72.327	90.94	-34.33	178.04	22.638	-27.538	62.230	-0.15097	0.24927	0.68100	0.67172	28.5	13111	100
2025-3-13 12:40:10.987	WT901BLE68(E947F43FF2E9)	-0.407	1.212	-0.345	-25.452	22.400	87.769	111.03	-16.40	19.12	-0.294	-59.976	-1.960	0.51755	0.82855	0.16412	0.13638	27.5	13111	100
2025-3-13 12:40:11.23	WT901BLE68(490AABDC0D29)	-0.223	1.201	0.084	0.549	-34.546	-63.660	90.34	-23.99	-178.60	-16.366	-42.336	62.818	-0.15097	0.24927	0.68100	0.67172	28.5	13111	100
2025-3-13 12:40:11.106	WT901BLE68(E947F43FF2E9)	0.742	1.557	-0.558	-22.156	122.070	142.578	107.48	-28.62	19.46	-0.294	-59.976	-1.960	0.52286	0.78323	-0.03320	0.33459	27.5	13111	100
2025-3-13 12:40:11.146	WT901BLE68(490AABDC0D29)	0.137	1.074	-0.226	20.630	-41.748	-70.251	92.01	-14.60	-174.54	-16.366	-42.336	62.818	-0.15097	0.24927	0.68100	0.67172	28.5	13111	100
2025-3-13 12:40:11.167	WT901BLE68(E947F43FF2E9)	0.019	0.720	-0.182	7.690	96.008	104.126	105.68	-42.30	21.40	-0.294	-59.976	-1.960	0.52286	0.78323	-0.03320	0.33459	27.5	13111	100
2025-3-13 12:40:11.266	WT901BLE68(490AABDC0D29)	0.117	1.029	-0.215	13.428	-8.667	-39.917	94.71	-8.85	-178.20	-16.366	-42.336	62.818	-0.05243	0.03552	0.73730	0.67249	28.5	13111	100
2025-3-13 12:40:11.287	WT901BLE68(E947F43FF2E9)	0.103	0.205	0.154	39.734	-1.770	-123.535	106.29	-38.01	23.47	-11.172	-53.018	-10.388	0.52286	0.78323	-0.03320	0.33459	27.5	13111	100
2025-3-13 12:40:11.353	WT901BLE68(490AABDC0D29)	0.140	0.939	-0.242	-3.113	-17.334	-23.010	95.44	-5.87	-179.87	-16.366	-42.336	62.818	-0.05243	0.03552	0.73730	0.67249	28.5	13111	100
2025-3-13 12:40:11.377	WT901BLE68(E947F43FF2E9)	0.186	1.054	-0.125	72.266	-66.895	-255.127	111.88	-14.86	22.59	-11.172	-53.018	-10.388	0.52286	0.78323	-0.03320	0.33459	27.5	13111	100
2025-3-13 12:40:11.445	WT901BLE68(490AABDC0D29)	-0.007	0.963	-0.261	-17.395	-19.348	-32.837	95.44	-2.97	178.57	-1.470	-41.454	64.876	-0.05243	0.03552	0.73730	0.67249	28.5	13111	100
2025-3-13 12:40:11.505	WT901BLE68(E947F43FF2E9)	0.989	1.821	-0.394	48.950	-0.916	-294.800	116.94	12.13	32.53	-11.172	-53.018	-10.388	0.51807	0.78427	0.34000	0.02908	27.5	13111	100
2025-3-13 12:40:11.535	WT901BLE68(490AABDC0D29)	-0.125	0.978	-0.196	-13.489	-18.066	-53.711	94.64	1.14	177.56	-1.470	-41.454	64.876	-0.05243	0.03552	0.73730	0.67249	28.5	13111	100
2025-3-13 12:40:11.646	WT901BLE68(E947F43FF2E9)	-1.606	1.228	0.123	13.672	60.303	-121.155	125.76	26.65	48.86	-11.172	-53.018	-10.388	0.51807	0.78427	0.34000	0.02908	27.5	13111	100
